,gene1,gene2
123640,6229,4629
123641,6229,4746
123642,6229,5031
123643,6229,6196
123644,6229,6200
123645,6229,6201
123646,6229,6205
123647,6229,6212
123648,6229,6213
123649,6229,6217
123650,6229,6218
123651,6229,6979
123652,6229,6980
123653,6229,6981
123654,6229,7412
123655,6229,7669
123656,6229,7801
123657,6229,7802
123658,6229,8994
123659,6229,9056
123660,6229,9057
123661,6229,9215
123662,6229,9321
123663,6229,9522
123664,6229,9723
123665,6229,9885
123666,6229,9915
123667,6229,9916
123668,6229,10029
123669,6230,1570
123670,6231,1960
123671,6232,6225
123672,6233,2002
123673,6233,3042
123674,6233,3051
123675,6233,3056
123676,6233,3059
123677,6233,3062
123678,6233,3109
123679,6233,3116
123680,6233,3909
123681,6233,4513
123682,6233,4679
123683,6233,6234
123684,6233,6589
123685,6233,6676
123686,6233,6883
123687,6233,7700
123688,6233,7951
123689,6233,7952
123690,6233,7953
123691,6233,7956
123692,6233,9027
123693,6233,9028
123694,6233,9029
123695,6233,9724
123696,6233,9725
123697,6234,3116
123698,6234,6233
123699,6234,6676
123700,6234,7805
123701,6234,7952
123702,6234,7953
123703,6234,7956
123704,6234,7958
123705,6234,9028
123706,6234,9724
123707,6236,2963
123708,6236,8580
123709,6237,504
123710,6237,730
123711,6237,1180
123712,6237,4957
123713,6237,5827
123714,6237,6095
123715,6237,6096
123716,6237,6097
123717,6237,6312
123718,6237,7914
123719,6237,8107
123720,6237,8817
123721,6237,8819
123722,6237,8821
123723,6237,8823
123724,6237,8824
123725,6238,1180
123726,6238,4957
123727,6238,5049
123728,6238,6095
123729,6238,6096
123730,6238,6097
123731,6239,1180
123732,6239,5789
123733,6239,6095
123734,6239,6096
123735,6239,6097
123736,6240,1140
123737,6240,1787
123738,6240,4305
123739,6240,7637
123740,6240,7688
123741,6240,8116
123742,6240,9153
123743,6240,9177
123744,6241,254
123745,6241,550
123746,6241,2809
123747,6241,7412
123748,6241,7505
123749,6241,7801
123750,6241,8116
123751,6241,9056
123752,6241,9220
123753,6244,2832
123754,6244,3159
123755,6244,3162
123756,6244,3165
123757,6244,6042
123758,6244,8957
123759,6244,8958
123760,6244,9153
123761,6244,9159
123762,6245,244
123763,6245,335
123764,6245,537
123765,6245,645
123766,6245,683
123767,6245,823
123768,6245,899
123769,6245,1348
123770,6245,1353
123771,6245,1521
123772,6245,2062
123773,6245,2483
123774,6245,2647
123775,6245,3024
123776,6245,3150
123777,6245,3176
123778,6245,3255
123779,6245,3257
123780,6245,3258
123781,6245,3602
123782,6245,3603
123783,6245,4311
123784,6245,5888
123785,6245,6010
123786,6245,6902
123787,6245,7079
123788,6245,7249
123789,6245,7261
123790,6245,7262
123791,6245,7265
123792,6245,7266
123793,6245,7267
123794,6245,7270
123795,6245,7335
123796,6245,7637
123797,6245,7875
123798,6245,7881
123799,6245,8255
123800,6245,8440
123801,6245,8442
123802,6245,8697
123803,6245,8748
123804,6245,8751
123805,6245,8755
123806,6245,8756
123807,6245,9665
123808,6245,9707
123809,6246,2826
123810,6246,4234
123811,6246,6077
123812,6246,6470
123813,6246,6613
123814,6246,6614
123815,6246,7369
123816,6246,8412
123817,6246,8415
123818,6246,8416
123819,6246,8417
123820,6246,8508
123821,6246,8684
123822,6246,8777
123823,6246,8803
123824,6246,9453
123825,6248,3384
123826,6249,136
123827,6249,137
123828,6249,640
123829,6249,646
123830,6249,787
123831,6249,1128
123832,6249,1130
123833,6249,1525
123834,6249,1855
123835,6249,2060
123836,6249,2062
123837,6249,2065
123838,6249,2965
123839,6249,3217
123840,6249,4343
123841,6249,4407
123842,6249,4720
123843,6249,5920
123844,6249,6042
123845,6249,6176
123846,6249,6225
123847,6249,6394
123848,6249,6408
123849,6249,6472
123850,6249,6902
123851,6249,7009
123852,6249,7287
123853,6249,7308
123854,6249,7400
123855,6249,7492
123856,6249,7676
123857,6249,7684
123858,6249,7733
123859,6249,8065
123860,6249,8116
123861,6249,8777
123862,6249,9051
123863,6249,9284
123864,6249,9548
123865,6249,9558
123866,6249,9716
123867,6249,9824
123868,6249,9886
123869,6249,9903
123870,6252,6225
123871,6253,246
123872,6253,1123
123873,6253,1526
123874,6253,3501
123875,6253,3810
123876,6253,6114
123877,6253,7370
123878,6253,7913
123879,6253,9277
123880,6253,9681
123881,6254,3480
123882,6254,9705
123883,6255,6225
123884,6255,8627
123885,6255,9589
123886,6256,126
123887,6256,254
123888,6256,3131
123889,6256,4688
123890,6256,5958
123891,6257,588
123892,6257,896
123893,6257,5174
123894,6257,6264
123895,6257,6265
123896,6257,6266
123897,6257,7591
123898,6257,8505
123899,6257,9320
123900,6257,9321
123901,6257,9322
123902,6258,183
123903,6258,896
123904,6258,1712
123905,6258,6057
123906,6258,6265
123907,6259,1140
123908,6259,2779
123909,6259,3308
123910,6259,3799
123911,6259,5806
123912,6259,6276
123913,6259,7449
123914,6259,7676
123915,6259,7684
123916,6260,537
123917,6260,1267
123918,6260,4046
123919,6260,4672
123920,6260,4916
123921,6260,6002
123922,6261,234
123923,6261,2208
123924,6261,2480
123925,6261,9633
123926,6262,4900
123927,6263,2835
123928,6263,4900
123929,6264,62
123930,6264,581
123931,6264,1201
123932,6264,1209
123933,6264,1210
123934,6264,1947
123935,6264,2034
123936,6264,2539
123937,6264,3200
123938,6264,3592
123939,6264,4002
123940,6264,4003
123941,6264,4011
123942,6264,4320
123943,6264,4321
123944,6264,4531
123945,6264,5047
123946,6264,5082
123947,6264,5793
123948,6264,5996
123949,6264,5997
123950,6264,6056
123951,6264,6057
123952,6264,6257
123953,6264,6758
123954,6264,6828
123955,6264,7247
123956,6264,7248
123957,6264,7249
123958,6264,7255
123959,6264,7259
123960,6264,7261
123961,6264,7262
123962,6264,7265
123963,6264,7266
123964,6264,7270
123965,6264,7402
123966,6264,7419
123967,6264,7426
123968,6264,8058
123969,6264,8078
123970,6264,8479
123971,6264,8502
123972,6264,8508
123973,6264,8526
123974,6264,8611
123975,6264,9327
123976,6264,9557
123977,6265,483
123978,6265,896
123979,6265,2451
123980,6265,2539
123981,6265,2613
123982,6265,3200
123983,6265,3237
123984,6265,4002
123985,6265,4003
123986,6265,4531
123987,6265,5915
123988,6265,5916
123989,6265,6057
123990,6265,6117
123991,6265,6257
123992,6265,6258
123993,6265,6758
123994,6265,6828
123995,6265,6941
123996,6265,7082
123997,6265,7247
123998,6265,7248
123999,6265,7426
124000,6265,8058
124001,6265,8078
124002,6265,8508
124003,6265,8611
124004,6265,9327
124005,6265,9557
124006,6266,537
124007,6266,2451
124008,6266,2539
124009,6266,2824
124010,6266,3200
124011,6266,4002
124012,6266,4003
124013,6266,4032
124014,6266,4302
124015,6266,4305
124016,6266,4407
124017,6266,4531
124018,6266,5041
124019,6266,5047
124020,6266,6057
124021,6266,6257
124022,6266,6828
124023,6266,7090
124024,6266,7247
124025,6266,7426
124026,6266,8078
124027,6266,8508
124028,6266,8611
124029,6266,9982
124030,6267,93
124031,6267,646
124032,6267,1897
124033,6267,5175
124034,6267,6100
124035,6267,6268
124036,6267,7066
124037,6267,8508
124038,6268,646
124039,6268,6267
124040,6269,335
124041,6269,537
124042,6269,1009
124043,6269,1452
124044,6269,1599
124045,6269,1980
124046,6269,2001
124047,6269,2669
124048,6269,2995
124049,6269,3472
124050,6269,4714
124051,6269,5139
124052,6269,7006
124053,6269,7007
124054,6269,7009
124055,6269,7026
124056,6269,7080
124057,6269,7085
124058,6269,7095
124059,6269,7818
124060,6269,7819
124061,6269,8716
124062,6269,9277
124063,6269,9687
124064,6270,140
124065,6270,537
124066,6270,2669
124067,6270,4002
124068,6270,4003
124069,6270,4714
124070,6270,8392
124071,6270,8394
124072,6270,8716
124073,6270,9027
124074,6271,7637
124075,6272,1189
124076,6272,1216
124077,6272,3475
124078,6272,3476
124079,6272,3477
124080,6272,3479
124081,6272,3481
124082,6272,3486
124083,6272,3674
124084,6272,4012
124085,6272,4570
124086,6272,5789
124087,6272,5944
124088,6272,7101
124089,6272,7232
124090,6272,7233
124091,6272,7371
124092,6272,7449
124093,6272,7504
124094,6272,8012
124095,6272,9885
124096,6273,1133
124097,6273,1186
124098,6273,1188
124099,6273,1189
124100,6273,1740
124101,6273,2061
124102,6273,3280
124103,6273,3477
124104,6273,3481
124105,6273,4009
124106,6273,5944
124107,6273,6203
124108,6273,8408
124109,6273,8690
124110,6273,8956
124111,6273,8958
124112,6273,9512
124113,6273,9885
124114,6274,312
124115,6274,1443
124116,6274,1450
124117,6274,2446
124118,6274,2669
124119,6274,3445
124120,6274,4233
124121,6274,5138
124122,6274,5592
124123,6274,7463
124124,6275,4
124125,6275,851
124126,6275,1171
124127,6275,1301
124128,6275,1519
124129,6275,1556
124130,6275,1572
124131,6275,1678
124132,6275,1924
124133,6275,2062
124134,6275,2229
124135,6275,2282
124136,6275,2430
124137,6275,2613
124138,6275,2635
124139,6275,2710
124140,6275,2769
124141,6275,2776
124142,6275,2832
124143,6275,2899
124144,6275,3095
124145,6275,3096
124146,6275,3304
124147,6275,3486
124148,6275,3487
124149,6275,3771
124150,6275,3787
124151,6275,3858
124152,6275,4002
124153,6275,4113
124154,6275,4322
124155,6275,4515
124156,6275,4585
124157,6275,4588
124158,6275,4589
124159,6275,4597
124160,6275,5126
124161,6275,5571
124162,6275,5574
124163,6275,5634
124164,6275,6012
124165,6275,6061
124166,6275,6078
124167,6275,6105
124168,6275,6129
124169,6275,6170
124170,6275,6172
124171,6275,6292
124172,6275,6334
124173,6275,6781
124174,6275,6784
124175,6275,6942
124176,6275,7046
124177,6275,7317
124178,6275,7349
124179,6275,7382
124180,6275,7383
124181,6275,7679
124182,6275,8018
124183,6275,8104
124184,6275,8131
124185,6275,8508
124186,6275,8649
124187,6275,8993
124188,6275,9565
124189,6275,9574
124190,6275,9654
124191,6275,9669
124192,6276,146
124193,6276,1855
124194,6276,1856
124195,6276,2060
124196,6276,2061
124197,6276,2064
124198,6276,2065
124199,6276,3255
124200,6276,3256
124201,6276,5009
124202,6276,6259
124203,6277,6225
124204,6277,8619
124205,6278,4407
124206,6280,2810
124207,6280,5127
124208,6281,1
124209,6281,777
124210,6281,1132
124211,6281,1171
124212,6281,1387
124213,6281,1450
124214,6281,1521
124215,6281,1726
124216,6281,1958
124217,6281,1997
124218,6281,2036
124219,6281,2062
124220,6281,2193
124221,6281,2267
124222,6281,2435
124223,6281,2534
124224,6281,2590
124225,6281,2597
124226,6281,2645
124227,6281,2855
124228,6281,2861
124229,6281,3102
124230,6281,3131
124231,6281,3255
124232,6281,3256
124233,6281,3781
124234,6281,3783
124235,6281,3784
124236,6281,3862
124237,6281,3904
124238,6281,3913
124239,6281,4000
124240,6281,4155
124241,6281,4157
124242,6281,4338
124243,6281,4343
124244,6281,4399
124245,6281,4407
124246,6281,4544
124247,6281,5009
124248,6281,5031
124249,6281,5047
124250,6281,5074
124251,6281,5111
124252,6281,5996
124253,6281,6176
124254,6281,6507
124255,6281,6707
124256,6281,7130
124257,6281,7241
124258,6281,7303
124259,6281,7506
124260,6281,7637
124261,6281,7652
124262,6281,7676
124263,6281,7693
124264,6281,7736
124265,6281,7802
124266,6281,7960
124267,6281,8026
124268,6281,8078
124269,6281,8107
124270,6281,8111
124271,6281,8112
124272,6281,8433
124273,6281,8445
124274,6281,8467
124275,6281,8632
124276,6281,8728
124277,6281,9095
124278,6281,9269
124279,6281,9284
124280,6281,9316
124281,6281,9327
124282,6281,9366
124283,6281,9716
124284,6281,9732
124285,6281,9734
124286,6281,9866
124287,6281,9869
124288,6281,9893
124289,6282,2060
124290,6282,6225
124291,6283,700
124292,6283,711
124293,6283,786
124294,6283,787
124295,6283,800
124296,6283,1010
124297,6283,1011
124298,6283,1511
124299,6283,1513
124300,6283,1857
124301,6283,2024
124302,6283,2295
124303,6283,2506
124304,6283,4550
124305,6283,5563
124306,6283,5786
124307,6283,5941
124308,6283,6543
124309,6283,7914
124310,6283,8412
124311,6283,8552
124312,6283,9453
124313,6283,10110
124314,6284,936
124315,6284,1450
124316,6284,1855
124317,6284,1997
124318,6284,2000
124319,6284,2601
124320,6284,2669
124321,6284,3123
124322,6284,3130
124323,6284,3248
124324,6284,4234
124325,6284,4669
124326,6284,4672
124327,6284,6554
124328,6284,6707
124329,6284,7028
124330,6284,7549
124331,6284,7588
124332,6284,7684
124333,6284,7740
124334,6284,8116
124335,6284,8875
124336,6284,9320
124337,6284,9903
124338,6284,9914
124339,6285,62
124340,6285,681
124341,6285,786
124342,6285,787
124343,6285,835
124344,6285,936
124345,6285,970
124346,6285,1443
124347,6285,1450
124348,6285,1459
124349,6285,1947
124350,6285,2220
124351,6285,2229
124352,6285,2539
124353,6285,2552
124354,6285,2574
124355,6285,2590
124356,6285,2696
124357,6285,2729
124358,6285,2730
124359,6285,2731
124360,6285,2732
124361,6285,2787
124362,6285,2809
124363,6285,2855
124364,6285,3475
124365,6285,3581
124366,6285,3786
124367,6285,3787
124368,6285,3789
124369,6285,4002
124370,6285,4003
124371,6285,4910
124372,6285,5085
124373,6285,5925
124374,6285,5932
124375,6285,6176
124376,6285,6299
124377,6285,6764
124378,6285,7308
124379,6285,7369
124380,6285,7637
124381,6285,7676
124382,6285,7677
124383,6285,8116
124384,6285,8403
124385,6285,8412
124386,6285,8415
124387,6285,8433
124388,6285,8665
124389,6285,8777
124390,6285,8789
124391,6285,8984
124392,6285,8985
124393,6285,8986
124394,6285,9237
124395,6285,9278
124396,6285,9719
124397,6285,9904
124398,6285,9916
124399,6285,9917
124400,6286,483
124401,6286,489
124402,6286,490
124403,6286,491
124404,6286,537
124405,6286,940
124406,6286,2475
124407,6286,2613
124408,6286,2761
124409,6286,3437
124410,6286,4320
124411,6286,4338
124412,6286,4355
124413,6286,4356
124414,6286,4359
124415,6286,4679
124416,6286,4852
124417,6286,5138
124418,6286,6148
124419,6286,7088
124420,6286,7089
124421,6286,7090
124422,6286,7091
124423,6286,7092
124424,6286,7093
124425,6286,7097
124426,6286,7387
124427,6286,7513
124428,6286,7703
124429,6286,8092
124430,6286,9153
124431,6286,9277
124432,6287,133
124433,6287,537
124434,6287,777
124435,6287,911
124436,6287,2613
124437,6287,2812
124438,6287,3252
124439,6287,3618
124440,6287,3682
124441,6287,4338
124442,6287,6148
124443,6287,7174
124444,6287,7447
124445,6287,7590
124446,6287,8092
124447,6287,8830
124448,6287,9055
124449,6287,9326
124450,6287,9327
124451,6287,9914
124452,6288,4
124453,6288,100
124454,6288,820
124455,6288,1042
124456,6288,1450
124457,6288,1512
124458,6288,1869
124459,6288,2062
124460,6288,2590
124461,6288,2656
124462,6288,3150
124463,6288,3162
124464,6288,3174
124465,6288,3176
124466,6288,3436
124467,6288,4287
124468,6288,4373
124469,6288,4627
124470,6288,4629
124471,6288,4631
124472,6288,4910
124473,6288,5810
124474,6288,6225
124475,6288,6289
124476,6288,6290
124477,6288,6291
124478,6288,6292
124479,6288,6293
124480,6288,6294
124481,6288,6295
124482,6288,6296
124483,6288,6297
124484,6288,6298
124485,6288,6299
124486,6288,6916
124487,6288,7302
124488,6288,7395
124489,6288,7398
124490,6288,7400
124491,6288,7934
124492,6288,7965
124493,6288,8116
124494,6288,8777
124495,6288,8789
124496,6288,9278
124497,6288,9306
124498,6288,9558
124499,6288,9565
124500,6288,9719
124501,6288,9802
124502,6288,9829
124503,6289,335
124504,6289,820
124505,6289,1450
124506,6289,1455
124507,6289,1460
124508,6289,1512
124509,6289,2193
124510,6289,2229
124511,6289,2242
124512,6289,2247
124513,6289,2533
124514,6289,2590
124515,6289,2991
124516,6289,3111
124517,6289,3162
124518,6289,3174
124519,6289,3176
124520,6289,3782
124521,6289,4388
124522,6289,4629
124523,6289,4910
124524,6289,5041
124525,6289,5789
124526,6289,6136
124527,6289,6288
124528,6289,6291
124529,6289,6294
124530,6289,6296
124531,6289,6299
124532,6289,7161
124533,6289,7637
124534,6289,8116
124535,6289,8929
124536,6289,9734
124537,6289,9829
124538,6290,244
124539,6290,1455
124540,6290,1523
124541,6290,1855
124542,6290,2062
124543,6290,2164
124544,6290,2610
124545,6290,2729
124546,6290,2832
124547,6290,2991
124548,6290,3131
124549,6290,3436
124550,6290,3785
124551,6290,3861
124552,6290,4407
124553,6290,4629
124554,6290,4720
124555,6290,5111
124556,6290,5802
124557,6290,6288
124558,6290,7681
124559,6290,8023
124560,6290,8116
124561,6290,8390
124562,6290,8483
124563,6290,8835
124564,6290,9009
124565,6290,9153
124566,6290,9159
124567,6290,9327
124568,6290,9558
124569,6290,9565
124570,6290,9732
124571,6290,9981
124572,6291,820
124573,6291,2062
124574,6291,2340
124575,6291,2590
124576,6291,2815
124577,6291,3162
124578,6291,3174
124579,6291,3176
124580,6291,4629
124581,6291,4715
124582,6291,4910
124583,6291,6288
124584,6291,6289
124585,6291,6296
124586,6291,8116
124587,6291,9558
124588,6291,9696
124589,6292,1348
124590,6292,1525
124591,6292,1719
124592,6292,2062
124593,6292,2552
124594,6292,2590
124595,6292,2810
124596,6292,2991
124597,6292,2996
124598,6292,3131
124599,6292,3159
124600,6292,3162
124601,6292,3165
124602,6292,3176
124603,6292,3904
124604,6292,4234
124605,6292,4343
124606,6292,4629
124607,6292,5789
124608,6292,6275
124609,6292,6288
124610,6292,6298
124611,6292,7407
124612,6292,7637
124613,6292,8116
124614,6292,8777
124615,6292,8956
124616,6292,8958
124617,6292,9306
124618,6292,9472
124619,6292,9565
124620,6292,9716
124621,6292,9719
124622,6293,507
124623,6293,1611
124624,6293,1708
124625,6293,2061
124626,6293,2062
124627,6293,2591
124628,6293,2991
124629,6293,3248
124630,6293,3256
124631,6293,3785
124632,6293,3786
124633,6293,3790
124634,6293,4009
124635,6293,4286
124636,6293,4343
124637,6293,5008
124638,6293,5041
124639,6293,5047
124640,6293,6288
124641,6293,6295
124642,6293,6297
124643,6293,6916
124644,6293,7398
124645,6293,7694
124646,6293,7815
124647,6293,8116
124648,6293,8391
124649,6293,8392
124650,6293,8393
124651,6293,8394
124652,6293,8517
124653,6293,8777
124654,6293,9246
124655,6293,9762
124656,6293,9885
124657,6293,9886
124658,6293,9969
124659,6293,9981
124660,6294,4055
124661,6294,4629
124662,6294,6288
124663,6294,6289
124664,6294,6296
124665,6294,9027
124666,6295,562
124667,6295,782
124668,6295,906
124669,6295,932
124670,6295,1264
124671,6295,1517
124672,6295,1611
124673,6295,1712
124674,6295,2001
124675,6295,2034
124676,6295,2062
124677,6295,2065
124678,6295,2247
124679,6295,2505
124680,6295,2595
124681,6295,2655
124682,6295,2878
124683,6295,3248
124684,6295,3517
124685,6295,3672
124686,6295,3999
124687,6295,4012
124688,6295,4286
124689,6295,4312
124690,6295,4330
124691,6295,4415
124692,6295,4624
124693,6295,4625
124694,6295,4629
124695,6295,4647
124696,6295,4841
124697,6295,4910
124698,6295,5045
124699,6295,5626
124700,6295,5763
124701,6295,5920
124702,6295,6176
124703,6295,6225
124704,6295,6288
124705,6295,6293
124706,6295,6299
124707,6295,6303
124708,6295,6338
124709,6295,6339
124710,6295,6539
124711,6295,6695
124712,6295,6766
124713,6295,7240
124714,6295,7398
124715,6295,8411
124716,6295,8526
124717,6295,9040
124718,6295,9322
124719,6295,9719
124720,6295,9885
124721,6295,9887
124722,6296,820
124723,6296,1316
124724,6296,2590
124725,6296,2613
124726,6296,2991
124727,6296,3176
124728,6296,3782
124729,6296,4629
