,mir,disease
1887,118,11191
1888,119,2710
1889,119,3477
1890,119,5234
1891,119,6575
1892,119,8693
1893,120,1557
1894,120,2135
1895,120,2151
1896,120,4657
1897,120,7465
1898,120,8180
1899,120,9525
1900,121,1557
1901,121,7465
1902,121,9120
1903,122,526
1904,122,1557
1905,122,2135
1906,122,2710
1907,122,2956
1908,122,3456
1909,122,4748
1910,122,5231
1911,122,6017
1912,122,6669
1913,122,10765
1914,123,2139
1915,124,6384
1916,125,551
1917,125,727
1918,125,780
1919,125,902
1920,125,1044
1921,125,1495
1922,125,1557
1923,125,2117
1924,125,2118
1925,125,2135
1926,125,2142
1927,125,2143
1928,125,2155
1929,125,2361
1930,125,2472
1931,125,2572
1932,125,2710
1933,125,3457
1934,125,4528
1935,125,4657
1936,125,4748
1937,125,4751
1938,125,4832
1939,125,5383
1940,125,5937
1941,125,6458
1942,125,6463
1943,125,6464
1944,125,6467
1945,125,6476
1946,125,6669
1947,125,7665
1948,125,7796
1949,125,7892
1950,125,8180
1951,125,8250
1952,125,8666
1953,125,8693
1954,125,8974
1955,125,9074
1956,125,9525
1957,125,10341
1958,125,10761
1959,125,10927
1960,126,727
1961,126,1048
1962,126,1557
1963,126,4657
1964,126,4748
1965,126,4751
1966,126,5986
1967,126,6459
1968,126,6679
1969,126,7796
1970,126,8250
1971,126,8693
1972,126,9410
1973,127,727
1974,127,1557
1975,127,2135
1976,127,2695
1977,127,4657
1978,127,4748
1979,127,4751
1980,127,5986
1981,127,6488
1982,127,6645
1983,127,6679
1984,127,7796
1985,127,8250
1986,127,8693
1987,127,8974
1988,127,9410
1989,128,2143
1990,128,2710
1991,128,4748
1992,128,7445
1993,128,7465
1994,128,8180
1995,128,11369
1996,129,1444
1997,129,2577
1998,129,8666
1999,129,8693
2000,130,8180
2001,131,3994
2002,131,5542
2003,131,9038
2004,131,11461
2005,132,2119
2006,132,2129
2007,132,2151
2008,133,727
2009,133,1557
2010,133,2135
2011,133,2143
2012,133,11637
2013,134,2160
2014,135,2160
2015,136,4126
2016,136,5379
2017,137,2135
2018,137,2710
2019,137,5379
2020,137,6384
2021,138,2588
2022,138,2710
2023,138,3905
2024,138,7565
2025,138,10760
2026,139,1557
2027,139,2135
2028,139,2695
2029,139,3457
2030,139,4751
2031,139,6458
2032,139,6463
2033,139,6484
2034,139,7557
2035,139,9410
2036,139,9473
2037,139,9619
2038,140,1557
2039,140,4657
2040,140,6463
2041,140,6464
2042,140,6645
2043,141,780
2044,141,1422
2045,141,1444
2046,141,1557
2047,141,2117
2048,141,2119
2049,141,2129
2050,141,2135
2051,141,2143
2052,141,2158
2053,141,2160
2054,141,2168
2055,141,2172
2056,141,2175
2057,141,2232
2058,141,2509
2059,141,2710
2060,141,4657
2061,141,4748
2062,141,4751
2063,141,5133
2064,141,5927
2065,141,5943
2066,141,6645
2067,141,7445
2068,141,7793
2069,141,8180
2070,141,8250
2071,141,8586
2072,141,8666
2073,141,8693
2074,141,9038
2075,141,9139
2076,141,9585
2077,141,10472
2078,141,10765
2079,141,11461
2080,141,11472
2081,141,11637
2082,142,1129
2083,142,1534
2084,142,1557
2085,142,2135
2086,142,2155
2087,142,2710
2088,142,4657
2089,142,4748
2090,142,6645
2091,142,6682
2092,142,7565
2093,142,10403
2094,142,10765
2095,142,11148
2096,143,1129
2097,143,1534
2098,143,1557
2099,143,2135
2100,143,2160
2101,143,2710
2102,143,4126
2103,143,4657
2104,143,4751
2105,143,5133
2106,143,6645
2107,143,6681
2108,143,6682
2109,143,7565
2110,143,8693
2111,143,10403
2112,143,10760
2113,143,10761
2114,143,10765
2115,143,11148
2116,145,1497
2117,145,1557
2118,145,2119
2119,145,2135
2120,145,2139
2121,145,2143
2122,145,2160
2123,145,2202
2124,145,2304
2125,145,2695
2126,145,2710
2127,145,5378
2128,145,5379
2129,145,6464
2130,145,6465
2131,145,8149
2132,145,9525
2133,145,9991
2134,145,10760
2135,146,479
2136,146,2155
2137,146,2160
2138,146,6384
2139,146,6694
2140,146,8180
2141,146,10760
2142,147,2129
2143,147,2710
2144,148,6177
2145,149,2588
2146,149,4657
2147,149,10760
2148,150,2120
2149,151,2202
2150,151,5927
2151,152,2710
2152,153,2120
2153,153,2129
2154,153,2135
2155,153,2710
2156,153,9525
2157,154,2119
2158,154,2129
2159,154,2135
2160,154,2158
2161,154,2695
2162,154,2710
2163,154,6645
2164,154,7465
2165,154,10760
2166,154,10765
2167,155,1002
2168,155,6645
2169,155,11458
2170,156,2135
2171,156,2158
2172,156,8693
2173,156,9980
2174,156,9991
2175,157,2142
2176,158,2710
2177,158,4402
2178,158,4669
2179,158,6219
2180,158,7565
2181,158,7890
2182,158,8180
2183,158,8486
2184,158,8974
2185,158,9615
2186,158,10376
2187,159,2120
2188,159,8974
2189,160,2135
2190,160,2155
2191,160,8666
2192,160,9410
2193,160,9525
2194,161,5935
2195,162,551
2196,162,7302
2197,163,551
2198,163,7302
2199,164,551
2200,164,7302
2201,165,551
2202,165,7302
2203,166,551
2204,166,7302
2205,167,551
2206,167,7302
2207,168,551
2208,168,7302
2209,169,551
2210,169,7302
2211,170,2117
2212,170,2135
2213,170,2230
2214,170,2710
2215,170,4657
2216,170,8250
2217,171,2143
2218,172,4748
2219,173,2135
2220,174,1557
2221,174,2117
2222,174,2151
2223,174,2158
2224,174,2256
2225,174,2710
2226,174,6586
2227,174,8693
2228,174,9615
2229,175,7465
2230,175,9599
2231,176,467
2232,176,567
2233,176,671
2234,176,780
2235,176,1444
2236,176,1557
2237,176,2113
2238,176,2117
2239,176,2119
2240,176,2128
2241,176,2135
2242,176,2143
2243,176,2147
2244,176,2151
2245,176,2158
2246,176,2185
2247,176,2230
2248,176,2401
2249,176,2562
2250,176,2572
2251,176,2574
2252,176,2577
2253,176,2695
2254,176,2710
2255,176,2970
2256,176,3446
2257,176,3457
2258,176,3474
2259,176,4048
2260,176,4126
2261,176,4400
2262,176,4657
2263,176,4748
2264,176,4751
2265,176,5117
2266,176,5133
2267,176,5231
2268,176,5234
2269,176,6384
2270,176,6468
2271,176,6474
2272,176,6476
2273,176,6478
2274,176,6584
2275,176,6645
2276,176,6682
2277,176,7751
2278,176,7817
2279,176,7880
2280,176,7890
2281,176,8129
2282,176,8180
2283,176,8250
2284,176,8486
2285,176,8625
2286,176,8693
2287,176,8974
2288,176,9120
2289,176,9410
2290,176,9504
2291,176,9525
2292,176,9583
2293,176,9615
2294,176,9619
2295,176,10684
2296,176,10761
2297,176,10833
2298,176,11148
2299,176,11458
2300,177,780
2301,177,1444
2302,177,1557
2303,177,1574
2304,177,2116
2305,177,2117
2306,177,2120
2307,177,2135
2308,177,2151
2309,177,2160
2310,177,2172
2311,177,2485
2312,177,2710
2313,177,3446
2314,177,3448
2315,177,3471
2316,177,3988
2317,177,4126
2318,177,4519
2319,177,4528
2320,177,4657
2321,177,4748
2322,177,4751
2323,177,5117
2324,177,5133
2325,177,5937
2326,177,6044
2327,177,6474
2328,177,6643
2329,177,6645
2330,177,6651
2331,177,6653
2332,177,7465
2333,177,7565
2334,177,7793
2335,177,8486
2336,177,8666
2337,177,8693
2338,177,8974
2339,177,9098
2340,177,9229
2341,177,9410
2342,177,9525
2343,177,9615
2344,177,9887
2345,177,10376
2346,177,10403
2347,177,10760
2348,177,10833
2349,177,11284
2350,178,532
2351,178,727
2352,178,780
2353,178,836
2354,178,852
2355,178,1074
2356,178,1127
2357,178,1129
2358,178,1435
2359,178,1445
2360,178,1522
2361,178,1557
2362,178,2113
2363,178,2117
2364,178,2119
2365,178,2135
2366,178,2143
2367,178,2151
2368,178,2155
2369,178,2158
2370,178,2232
2371,178,2587
2372,178,2588
2373,178,2695
2374,178,2710
2375,178,3374
2376,178,3381
2377,178,3457
2378,178,3970
2379,178,4016
2380,178,4048
2381,178,4400
2382,178,4657
2383,178,4748
2384,178,4751
2385,178,4851
2386,178,5133
2387,178,5231
2388,178,5378
2389,178,5383
2390,178,5542
2391,178,5927
2392,178,5937
2393,178,5943
2394,178,6003
2395,178,6044
2396,178,6052
2397,178,6468
2398,178,6579
2399,178,6586
2400,178,6645
2401,178,7465
2402,178,7557
2403,178,7561
2404,178,7665
2405,178,7796
2406,178,7817
2407,178,7863
2408,178,7890
2409,178,8180
2410,178,8224
2411,178,8250
2412,178,8257
2413,178,8311
2414,178,8486
2415,178,8625
2416,178,8666
2417,178,8693
2418,178,8974
2419,178,9038
2420,178,9085
2421,178,9119
2422,178,9139
2423,178,9235
2424,178,9412
2425,178,9488
2426,178,9525
2427,178,9585
2428,178,9982
2429,178,10338
2430,178,10376
2431,178,10465
2432,178,10688
2433,178,10762
2434,178,10831
2435,178,11216
2436,178,11453
2437,178,11637
2438,178,11639
2439,179,9075
2440,180,4126
2441,181,1557
2442,181,2147
2443,181,6645
2444,182,9410
2445,183,479
2446,183,532
2447,183,984
2448,183,1074
2449,183,1442
2450,183,2155
2451,183,2202
2452,183,2225
2453,183,2232
2454,183,3457
2455,183,4657
2456,183,4748
2457,183,5132
2458,183,5133
2459,183,5943
2460,183,7819
2461,183,7836
2462,183,7890
2463,183,8180
2464,183,8661
2465,183,9295
2466,183,9932
2467,183,10009
2468,183,11460
2469,183,11513
2470,184,461
2471,184,479
2472,184,534
2473,184,914
2474,184,984
2475,184,1002
2476,184,1044
2477,184,1074
2478,184,1080
2479,184,1444
2480,184,1478
2481,184,1557
2482,184,2117
2483,184,2119
2484,184,2120
2485,184,2124
2486,184,2127
2487,184,2129
2488,184,2135
2489,184,2139
2490,184,2143
2491,184,2150
2492,184,2155
2493,184,2159
2494,184,2160
2495,184,2185
2496,184,2188
2497,184,2198
2498,184,2202
2499,184,2205
2500,184,2225
2501,184,2232
2502,184,2249
2503,184,2577
2504,184,2695
2505,184,2710
2506,184,2970
2507,184,3381
2508,184,3446
2509,184,3457
2510,184,3873
2511,184,4133
2512,184,4134
2513,184,4657
2514,184,4751
2515,184,4786
2516,184,4888
2517,184,5117
2518,184,5132
2519,184,5133
2520,184,5542
2521,184,5566
2522,184,5937
2523,184,5943
2524,184,6004
2525,184,6051
2526,184,6053
2527,184,6219
2528,184,6604
2529,184,6645
2530,184,7819
2531,184,7836
2532,184,7838
2533,184,7890
2534,184,7957
2535,184,8263
2536,184,8666
2537,184,8693
2538,184,8974
2539,184,9433
2540,184,9525
2541,184,9803
2542,184,9976
2543,184,10465
2544,184,10760
2545,184,10763
2546,184,10765
2547,184,11460
2548,184,11544
2549,185,461
2550,185,534
2551,185,909
2552,185,984
2553,185,1048
2554,185,1074
2555,185,1080
2556,185,1557
2557,185,2113
2558,185,2198
2559,185,2225
2560,185,2232
2561,185,2568
2562,185,2587
2563,185,2710
2564,185,3540
2565,185,4126
2566,185,5117
2567,185,5133
2568,185,5542
2569,185,5566
2570,185,6384
2571,185,6575
2572,185,6604
2573,185,6645
2574,185,7836
2575,185,7847
2576,185,7890
2577,185,8180
2578,185,8661
2579,185,8666
2580,185,8693
2581,185,9525
2582,185,9976
2583,185,10760
2584,185,10831
2585,185,11369
2586,186,461
2587,186,909
2588,186,984
2589,186,1048
2590,186,1074
2591,186,1080
2592,186,1557
2593,186,2113
2594,186,2198
2595,186,2225
2596,186,2232
2597,186,2568
2598,186,2587
2599,186,2707
2600,186,2710
2601,186,3540
2602,186,4126
2603,186,4657
2604,186,5117
2605,186,5133
2606,186,5542
2607,186,5566
2608,186,6384
2609,186,6575
2610,186,6604
2611,186,7465
2612,186,7836
2613,186,7847
2614,186,7890
2615,186,8180
2616,186,8661
2617,186,8666
2618,186,8693
2619,186,9525
2620,186,10760
2621,186,10831
2622,186,11369
2623,187,461
2624,187,479
2625,187,1074
2626,187,1080
2627,187,1444
2628,187,1557
2629,187,2116
2630,187,2120
2631,187,2129
2632,187,2135
2633,187,2142
2634,187,2143
2635,187,2151
2636,187,2159
2637,187,2160
2638,187,2198
2639,187,2202
2640,187,2232
2641,187,2587
2642,187,2695
2643,187,2710
2644,187,3457
2645,187,3477
2646,187,4657
2647,187,4669
2648,187,4748
2649,187,4751
2650,187,5133
2651,187,5542
2652,187,5566
2653,187,5935
2654,187,5937
2655,187,6004
2656,187,6586
2657,187,6645
2658,187,6669
2659,187,7819
2660,187,7836
2661,187,7890
2662,187,7957
2663,187,8180
2664,187,8666
2665,187,8693
2666,187,8974
2667,187,9038
2668,187,9128
2669,187,9410
2670,187,9525
2671,187,9917
2672,187,10338
2673,187,10760
2674,187,10765
2675,187,11067
2676,187,11075
2677,187,11148
2678,187,11369
2679,188,479
2680,188,532
2681,188,1074
2682,188,1435
2683,188,1557
2684,188,2117
2685,188,2123
2686,188,2124
2687,188,2129
2688,188,2135
2689,188,2143
2690,188,2147
2691,188,2151
2692,188,2160
2693,188,2309
2694,188,2361
2695,188,2587
2696,188,2710
2697,188,2970
2698,188,3471
2699,188,4048
2700,188,4519
2701,188,4657
2702,188,4748
2703,188,4751
2704,188,5117
2705,188,5133
2706,188,5234
2707,188,6183
2708,188,6584
2709,188,6645
2710,188,6653
2711,188,7465
2712,188,7557
2713,188,7665
2714,188,7890
2715,188,8301
2716,188,8666
2717,188,8693
2718,188,8974
2719,188,9038
2720,188,9525
2721,188,9610
2722,189,2116
2723,189,6643
2724,190,683
2725,190,1557
2726,190,2176
2727,190,3457
2728,190,4751
2729,190,4758
2730,190,10760
2731,191,480
2732,191,532
2733,191,534
2734,191,1074
2735,191,1557
2736,191,2116
2737,191,2119
2738,191,2128
2739,191,2135
2740,191,2143
2741,191,2151
2742,191,2158
2743,191,2159
2744,191,2160
2745,191,2175
2746,191,2185
2747,191,2710
2748,191,3397
2749,191,3471
2750,191,4657
2751,191,4751
2752,191,5133
2753,191,5937
2754,191,6476
2755,191,6644
2756,191,6645
2757,191,7445
2758,191,8693
2759,191,8945
2760,191,9038
2761,191,9085
2762,191,9229
2763,191,9300
2764,191,9525
2765,191,10465
2766,192,1557
2767,192,2113
2768,192,2135
2769,192,2143
2770,192,2160
2771,192,2707
2772,192,2710
2773,192,3994
2774,192,4022
2775,192,4657
2776,192,4751
2777,192,5133
2778,192,6645
2779,192,6669
2780,192,7445
2781,192,8180
2782,193,1557
2783,193,2113
2784,193,2135
2785,193,2143
2786,193,2160
2787,193,2707
2788,193,2710
2789,193,3994
2790,193,4022
2791,193,4657
2792,193,4751
2793,193,5133
2794,193,6645
2795,193,6669
2796,193,7445
2797,193,8180
2798,194,524
2799,194,1074
2800,194,1444
2801,194,1557
2802,194,2116
2803,194,2118
2804,194,2119
2805,194,2120
2806,194,2124
2807,194,2126
2808,194,2135
2809,194,2143
2810,194,2151
2811,194,2159
2812,194,2172
2813,194,2202
2814,194,2361
2815,194,2695
2816,194,2707
2817,194,2710
2818,194,3994
2819,194,4126
2820,194,4656
2821,194,4657
2822,194,4748
2823,194,4751
2824,194,5542
2825,194,5566
2826,194,6645
2827,194,6669
2828,194,6681
2829,194,7445
2830,194,7465
2831,194,7793
2832,194,7880
2833,194,7962
2834,194,8180
2835,194,8589
2836,194,8666
2837,194,8693
2838,194,8974
2839,194,9038
2840,194,9410
2841,194,9525
2842,194,9950
2843,194,10765
2844,194,10767
2845,194,11238
2846,194,11369
2847,195,532
2848,195,727
2849,195,780
2850,195,1074
2851,195,2118
2852,195,2129
2853,195,2135
2854,195,2143
2855,195,2151
2856,195,2162
2857,195,4751
2858,195,5133
2859,195,5234
2860,195,6188
2861,195,6645
2862,195,7831
2863,195,8301
2864,195,8693
2865,195,9139
2866,195,9410
2867,195,9504
2868,195,10684
2869,196,727
2870,196,1048
2871,196,1435
2872,196,1444
2873,196,1557
2874,196,2113
2875,196,2117
2876,196,2118
2877,196,2120
2878,196,2129
2879,196,2135
2880,196,2143
2881,196,2144
2882,196,2149
2883,196,2151
2884,196,2160
2885,196,2170
2886,196,2695
2887,196,2710
2888,196,3057
2889,196,3448
2890,196,3980
2891,196,3988
2892,196,4657
2893,196,4671
2894,196,4748
2895,196,4751
2896,196,5383
2897,196,5563
2898,196,5970
2899,196,6431
2900,196,6645
2901,196,7465
2902,196,7492
2903,196,7793
2904,196,8180
2905,196,8250
2906,196,8543
2907,196,8661
2908,196,8666
2909,196,8693
2910,196,9585
2911,196,9803
2912,196,10376
2913,196,10761
2914,196,10765
2915,196,10768
2916,196,11461
2917,197,532
2918,197,534
2919,197,727
2920,197,1435
2921,197,1444
2922,197,1557
2923,197,2116
2924,197,2117
2925,197,2119
2926,197,2120
2927,197,2127
2928,197,2128
2929,197,2135
2930,197,2136
2931,197,2143
2932,197,2144
2933,197,2147
2934,197,2155
2935,197,2158
2936,197,2160
2937,197,2162
2938,197,2170
2939,197,2172
2940,197,2232
2941,197,2361
2942,197,2401
2943,197,2472
2944,197,2509
2945,197,2695
2946,197,2710
2947,197,2970
2948,197,2995
2949,197,3457
2950,197,3570
2951,197,4748
2952,197,4751
2953,197,5987
2954,197,6225
2955,197,6384
2956,197,6458
2957,197,6468
2958,197,6478
2959,197,6645
2960,197,6682
2961,197,7320
2962,197,8180
2963,197,8224
2964,197,8486
2965,197,8666
2966,197,8693
2967,197,8974
2968,197,9119
2969,197,9128
2970,197,9525
2971,197,9583
2972,197,9615
2973,197,10376
2974,197,10465
2975,197,10759
2976,197,10760
2977,197,10761
2978,197,10762
2979,197,10765
2980,197,10768
2981,197,11148
2982,197,11513
2983,198,1048
2984,198,2135
2985,198,2143
2986,198,2160
2987,198,4751
2988,198,5117
2989,198,6458
2990,198,6474
2991,198,6645
2992,198,6669
2993,198,7465
2994,198,8140
2995,198,8180
2996,198,8250
2997,198,8693
2998,198,10761
2999,198,11148
3000,198,11369
3001,199,1048
3002,199,2135
3003,199,2143
3004,199,2160
3005,199,4751
3006,199,5117
3007,199,6458
3008,199,6474
3009,199,6645
3010,199,6669
3011,199,7465
3012,199,8140
3013,199,8180
3014,199,8250
3015,199,8693
3016,199,8988
3017,199,10761
3018,199,11148
3019,199,11369
3020,200,727
3021,200,1363
3022,200,1444
3023,200,1557
3024,200,2113
3025,200,2114
3026,200,2116
3027,200,2117
3028,200,2119
3029,200,2120
3030,200,2135
3031,200,2143
3032,200,2158
3033,200,2159
3034,200,2160
3035,200,2170
3036,200,2565
3037,200,2587
3038,200,2710
3039,200,3873
3040,200,4048
3041,200,4657
3042,200,4748
3043,200,4751
3044,200,5133
3045,200,6053
3046,200,6458
3047,200,6474
3048,200,6476
3049,200,6645
3050,200,6669
3051,200,7445
3052,200,7793
3053,200,7850
3054,200,8180
3055,200,8257
3056,200,8589
3057,200,8625
3058,200,8661
3059,200,8693
3060,200,8974
3061,200,9029
3062,200,9074
3063,200,9437
3064,200,9525
3065,200,9982
3066,200,10760
3067,200,10761
3068,200,10762
3069,200,10765
3070,200,11369
3071,202,472
3072,202,532
3073,202,1002
3074,202,1010
3075,202,1127
3076,202,1129
3077,202,1426
3078,202,1444
3079,202,1557
3080,202,2114
3081,202,2117
3082,202,2119
3083,202,2123
3084,202,2127
3085,202,2135
3086,202,2143
3087,202,2162
3088,202,2172
3089,202,2173
3090,202,2232
3091,202,2256
3092,202,2510
3093,202,2695
3094,202,2710
3095,202,4400
3096,202,4657
3097,202,4751
3098,202,4827
3099,202,5103
3100,202,5132
3101,202,5242
3102,202,5927
3103,202,5987
3104,202,6478
3105,202,6643
3106,202,6645
3107,202,7565
3108,202,7793
3109,202,7796
3110,202,7817
3111,202,7850
3112,202,7863
3113,202,7880
3114,202,8180
3115,202,8625
3116,202,8661
3117,202,8666
3118,202,8693
3119,202,9353
3120,202,9950
3121,202,9982
3122,202,10338
3123,202,10682
3124,202,10684
3125,202,10762
3126,202,10763
3127,202,10765
3128,202,10767
3129,202,11128
3130,204,534
3131,204,535
3132,204,536
3133,204,780
3134,204,828
3135,204,914
3136,204,1203
3137,204,1344
3138,204,1426
3139,204,1444
3140,204,1478
3141,204,1557
3142,204,1574
3143,204,2116
3144,204,2117
3145,204,2118
3146,204,2119
3147,204,2120
3148,204,2122
3149,204,2124
3150,204,2126
3151,204,2127
3152,204,2129
3153,204,2131
3154,204,2135
3155,204,2143
3156,204,2147
3157,204,2149
3158,204,2151
3159,204,2158
3160,204,2159
3161,204,2160
3162,204,2162
3163,204,2172
3164,204,2176
3165,204,2472
3166,204,2509
3167,204,2519
3168,204,2695
3169,204,2710
3170,204,3877
3171,204,3980
3172,204,3988
3173,204,3994
3174,204,4126
3175,204,4656
3176,204,4657
3177,204,4751
3178,204,5117
3179,204,5231
3180,204,5258
3181,204,5349
3182,204,5463
3183,204,5822
3184,204,6053
3185,204,6225
3186,204,6406
3187,204,6586
3188,204,6645
3189,204,7320
3190,204,7465
3191,204,7796
3192,204,8180
3193,204,8214
3194,204,8250
3195,204,8625
3196,204,8666
3197,204,8693
3198,204,8974
3199,204,9038
3200,204,9229
3201,204,9525
3202,204,9599
3203,204,10348
3204,204,10760
3205,204,10761
3206,204,10763
3207,204,10927
3208,204,11148
3209,204,11369
3210,206,472
3211,206,567
3212,206,683
3213,206,727
3214,206,1002
3215,206,1044
3216,206,1074
3217,206,1079
3218,206,1080
3219,206,1133
3220,206,1522
3221,206,1557
3222,206,2117
3223,206,2119
3224,206,2120
3225,206,2135
3226,206,2143
3227,206,2147
3228,206,2160
3229,206,2162
3230,206,2205
3231,206,2362
3232,206,2574
3233,206,2577
3234,206,2683
3235,206,2695
3236,206,2710
3237,206,2970
3238,206,3031
3239,206,3457
3240,206,3877
3241,206,3988
3242,206,3989
3243,206,3994
3244,206,4016
3245,206,4437
3246,206,4528
3247,206,4553
3248,206,4657
3249,206,4669
3250,206,4748
3251,206,4751
3252,206,4832
3253,206,5117
3254,206,5133
3255,206,5138
3256,206,5202
3257,206,5234
3258,206,5349
3259,206,5566
3260,206,5832
3261,206,5937
3262,206,5986
3263,206,6053
3264,206,6217
3265,206,6458
3266,206,6460
3267,206,6464
3268,206,6476
3269,206,6478
3270,206,6483
3271,206,6486
3272,206,6487
3273,206,6586
3274,206,6645
3275,206,6653
3276,206,6669
3277,206,6672
3278,206,6675
3279,206,6682
3280,206,6694
3281,206,7465
3282,206,7565
3283,206,7796
3284,206,8180
3285,206,8666
3286,206,8693
3287,206,8974
3288,206,9085
3289,206,9119
3290,206,9128
3291,206,9140
3292,206,9410
3293,206,9445
3294,206,9504
3295,206,9583
3296,206,9917
3297,206,9950
3298,206,9982
3299,206,10403
3300,206,10684
3301,206,10758
3302,206,10760
3303,206,10761
3304,206,10765
3305,206,10927
3306,206,10929
3307,206,11066
3308,206,11148
3309,206,11238
3310,206,11369
3311,206,11399
3312,206,11458
3313,206,11467
3314,206,11513
3315,206,11637
3316,208,727
3317,208,7890
3318,209,526
3319,209,529
3320,209,530
3321,209,534
3322,209,683
3323,209,686
3324,209,687
3325,209,727
3326,209,905
3327,209,1044
3328,209,1074
3329,209,1079
3330,209,1344
3331,209,1444
3332,209,1551
3333,209,1557
3334,209,2113
3335,209,2116
3336,209,2118
3337,209,2119
3338,209,2120
3339,209,2124
3340,209,2127
3341,209,2128
3342,209,2129
3343,209,2135
3344,209,2136
3345,209,2143
3346,209,2144
3347,209,2147
3348,209,2151
3349,209,2158
3350,209,2159
3351,209,2160
3352,209,2162
3353,209,2163
3354,209,2225
3355,209,2232
3356,209,2401
3357,209,2519
3358,209,2570
3359,209,2574
3360,209,2577
3361,209,2684
3362,209,2695
3363,209,2707
3364,209,2710
3365,209,2792
3366,209,3031
3367,209,3446
3368,209,3457
3369,209,3873
3370,209,3988
3371,209,3994
3372,209,3996
3373,209,4126
3374,209,4132
3375,209,4437
3376,209,4454
3377,209,4657
3378,209,4669
3379,209,4741
3380,209,4748
3381,209,4751
3382,209,5103
3383,209,5117
3384,209,5133
3385,209,5150
3386,209,5202
3387,209,5234
3388,209,5242
3389,209,5470
3390,209,5542
3391,209,5927
3392,209,5937
3393,209,6004
3394,209,6458
3395,209,6466
3396,209,6468
3397,209,6476
3398,209,6488
3399,209,6544
3400,209,6563
3401,209,6585
3402,209,6586
3403,209,6645
3404,209,6669
3405,209,6671
3406,209,6672
3407,209,7445
3408,209,7465
3409,209,7557
3410,209,7561
3411,209,7565
3412,209,7817
3413,209,7836
3414,209,7873
3415,209,7885
3416,209,7890
3417,209,8114
3418,209,8180
3419,209,8250
3420,209,8486
3421,209,8666
3422,209,8693
3423,209,8966
3424,209,8974
3425,209,9128
3426,209,9229
3427,209,9295
3428,209,9306
3429,209,9409
3430,209,9433
3431,209,9525
3432,209,9583
3433,209,9599
3434,209,9615
3435,209,9803
3436,209,10465
3437,209,10759
3438,209,10760
3439,209,10765
3440,209,11369
3441,209,11458
3442,209,11639
3443,211,532
